Time	Node	Signal	Value	
270	monitor4	PitEntries	1486
270	monitor4	EntriesSatisfiedBefore	2975
270	monitor4	MaliciousRequestedMulti	7471
270	monitor7	PitUsage	0.2186
270	monitor7	PitEntries	1093
270	monitor7	EntriesSatisfiedBefore	2572
270	monitor7	MaliciousRequestedMulti	5862
270	45	PitUsage	0.2258
270	45	PitEntries	1129
270	36	PitUsage	0.0296
270	36	PitEntries	148
270	60	PitUsage	0
270	60	PitEntries	0
270	61	PitUsage	0.9998
270	61	PitEntries	4999
270	62	PitUsage	0.2848
270	62	PitEntries	1424
270	63	PitUsage	0.31
270	63	PitEntries	1550
270	64	PitUsage	0.0808
270	64	PitEntries	404
270	65	PitUsage	0
270	65	PitEntries	0
270	66	PitUsage	0
270	66	PitEntries	0
270	67	PitUsage	0
270	67	PitEntries	0
270	68	PitUsage	0
270	68	PitEntries	0
270	69	PitUsage	0
270	69	PitEntries	0
270	34	PitUsage	0.015
270	34	PitEntries	75
270	24	PitUsage	0.0142
270	24	PitEntries	71
270	25	PitUsage	0.0286
270	25	PitEntries	143
270	23	PitUsage	0.0448
270	23	PitEntries	224
270	27	PitUsage	0.0586
270	27	PitEntries	293
270	20	PitUsage	0.0146
270	20	PitEntries	73
270	monitor2	PitUsage	0.3014
270	monitor2	PitEntries	1507
270	monitor2	EntriesSatisfiedBefore	2946
270	monitor2	MaliciousRequestedMulti	21147
270	22	PitUsage	0.0164
270	22	PitEntries	82
270	49	PitUsage	0.0174
270	49	PitEntries	87
270	46	PitUsage	0.0148
270	46	PitEntries	74
270	47	PitUsage	0.2046
270	47	PitEntries	1023
270	44	PitUsage	0.0152
270	44	PitEntries	76
270	42	PitUsage	0.0138
270	42	PitEntries	69
270	28	PitUsage	0.0164
270	28	PitEntries	82
270	43	PitUsage	0.0178
270	43	PitEntries	89
270	40	PitUsage	0.2006
270	40	PitEntries	1003
270	41	PitUsage	0.016
270	41	PitEntries	80
270	1	PitUsage	0.0172
270	1	PitEntries	86
270	0	PitUsage	0.0368
270	0	PitEntries	184
270	3	PitUsage	0.2004
270	3	PitEntries	1002
270	2	PitUsage	0.2358
270	2	PitEntries	1179
270	5	PitUsage	0.0164
270	5	PitEntries	82
270	4	PitUsage	0.0152
270	4	PitEntries	76
270	7	PitUsage	0.015
270	7	PitEntries	75
270	6	PitUsage	0.1884
270	6	PitEntries	942
270	monitor3	PitUsage	0.2944
270	monitor3	PitEntries	1472
270	monitor3	EntriesSatisfiedBefore	2991
270	monitor3	MaliciousRequestedMulti	12899
270	8	PitUsage	0.0434
270	8	PitEntries	217
270	26	PitUsage	0.0142
270	26	PitEntries	71
270	33	PitUsage	0.0168
270	33	PitEntries	84
270	35	PitUsage	0.0196
270	35	PitEntries	98
270	13	PitUsage	0.0182
270	13	PitEntries	91
270	77	PitUsage	0.474
270	77	PitEntries	2370
270	76	PitUsage	0.0978
270	76	PitEntries	489
270	75	PitUsage	0
270	75	PitEntries	0
270	12	PitUsage	0.1948
270	12	PitEntries	974
270	73	PitUsage	0
270	73	PitEntries	0
270	72	PitUsage	0
270	72	PitEntries	0
270	71	PitUsage	0
270	71	PitEntries	0
270	70	PitUsage	0.1694
270	70	PitEntries	847
270	monitor5	PitUsage	0.0096
270	monitor5	PitEntries	48
270	monitor5	EntriesSatisfiedBefore	981
270	monitor5	MaliciousRequestedMulti	488
270	29	PitUsage	0.0148
270	29	PitEntries	74
270	78	PitUsage	0
270	78	PitEntries	0
270	11	PitUsage	0.0314
270	11	PitEntries	157
270	10	PitUsage	0.3952
270	10	PitEntries	1976
270	monitor1	PitUsage	0.2996
270	monitor1	PitEntries	1498
270	monitor1	EntriesSatisfiedBefore	2991
270	monitor1	MaliciousRequestedMulti	8053
270	38	PitUsage	0.1068
270	38	PitEntries	534
270	15	PitUsage	0.2676
270	15	PitEntries	1338
270	14	PitUsage	0.02
270	14	PitEntries	100
270	17	PitUsage	0.0396
270	17	PitEntries	198
270	16	PitUsage	0.0186
270	16	PitEntries	93
270	monitor0	PitUsage	0.3952
270	monitor0	PitEntries	1976
270	monitor0	EntriesSatisfiedBefore	2991
270	monitor0	MaliciousRequestedMulti	23099
270	32	PitUsage	0.2028
270	32	PitEntries	1014
270	57	PitUsage	0
270	57	PitEntries	0
270	30	PitUsage	0.2426
270	30	PitEntries	1213
270	37	PitUsage	0.0176
270	37	PitEntries	88
270	50	PitUsage	0.1248
270	50	PitEntries	624
270	53	PitUsage	0.2006
270	53	PitEntries	1003
270	52	PitUsage	0.0144
270	52	PitEntries	72
270	55	PitUsage	0.1972
270	55	PitEntries	986
270	74	PitUsage	0
270	74	PitEntries	0
270	21	PitUsage	0.2154
270	21	PitEntries	1077
270	18	PitUsage	0.7082
270	18	PitEntries	3541
270	31	PitUsage	0.0176
270	31	PitEntries	88
280	56	PitUsage	0
280	56	PitEntries	0
280	monitor6	PitUsage	0.3984
280	monitor6	PitEntries	1992
280	monitor6	EntriesSatisfiedBefore	0
280	monitor6	MaliciousRequestedMulti	9973
280	monitor4	PitUsage	0.299
280	monitor4	PitEntries	1495
280	monitor4	EntriesSatisfiedBefore	2985
280	monitor4	MaliciousRequestedMulti	7451
280	monitor7	PitUsage	0.216
280	monitor7	PitEntries	1080
280	monitor7	EntriesSatisfiedBefore	2675
280	monitor7	MaliciousRequestedMulti	5851
280	45	PitUsage	0.2318
280	45	PitEntries	1159
280	36	PitUsage	0.03
280	36	PitEntries	150
280	60	PitUsage	0
280	60	PitEntries	0
280	61	PitUsage	0.9984
280	61	PitEntries	4992
280	62	PitUsage	0.2892
280	62	PitEntries	1446
280	63	PitUsage	0.3132
280	63	PitEntries	1566
280	64	PitUsage	0.084
280	64	PitEntries	420
280	65	PitUsage	0
280	65	PitEntries	0
280	66	PitUsage	0
280	66	PitEntries	0
280	67	PitUsage	0
280	67	PitEntries	0
280	68	PitUsage	0
280	68	PitEntries	0
280	69	PitUsage	0
280	69	PitEntries	0
280	34	PitUsage	0.0166
280	34	PitEntries	83
280	24	PitUsage	0.0154
280	24	PitEntries	77
280	25	PitUsage	0.0284
280	25	PitEntries	142
280	23	PitUsage	0.0472
280	23	PitEntries	236
280	27	PitUsage	0.0586
280	27	PitEntries	293
280	20	PitUsage	0.0158
280	20	PitEntries	79
280	monitor2	PitUsage	0.3004
280	monitor2	PitEntries	1502
280	monitor2	EntriesSatisfiedBefore	2970
280	monitor2	MaliciousRequestedMulti	21098
280	22	PitUsage	0.0142
280	22	PitEntries	71
280	49	PitUsage	0.0184
280	49	PitEntries	92
280	46	PitUsage	0.0148
280	46	PitEntries	74
280	47	PitUsage	0.2062
280	47	PitEntries	1031
280	44	PitUsage	0.0152
280	44	PitEntries	76
280	42	PitUsage	0.0166
280	42	PitEntries	83
280	28	PitUsage	0.0154
280	28	PitEntries	77
280	43	PitUsage	0.015
280	43	PitEntries	75
280	40	PitUsage	0.2084
280	40	PitEntries	1042
280	41	PitUsage	0.0152
280	41	PitEntries	76
280	1	PitUsage	0.0192
280	1	PitEntries	96
280	0	PitUsage	0.0348
280	0	PitEntries	174
280	3	PitUsage	0.2022
280	3	PitEntries	1011
280	2	PitUsage	0.2364
280	2	PitEntries	1182
280	5	PitUsage	0.0144
280	5	PitEntries	72
280	4	PitUsage	0.0182
280	4	PitEntries	91
280	7	PitUsage	0.0148
280	7	PitEntries	74
280	6	PitUsage	0.1944
280	6	PitEntries	972
280	monitor3	PitUsage	0.2994
280	monitor3	PitEntries	1497
280	monitor3	EntriesSatisfiedBefore	2991
280	monitor3	MaliciousRequestedMulti	12887
280	8	PitUsage	0.043
280	8	PitEntries	215
280	26	PitUsage	0.015
280	26	PitEntries	75
280	33	PitUsage	0.016
280	33	PitEntries	80
280	35	PitUsage	0.0162
280	35	PitEntries	81
280	13	PitUsage	0.0182
280	13	PitEntries	91
280	77	PitUsage	0.462
280	77	PitEntries	2310
280	76	PitUsage	0.0962
280	76	PitEntries	481
280	75	PitUsage	0
280	75	PitEntries	0
280	12	PitUsage	0.1998
280	12	PitEntries	999
280	73	PitUsage	0
280	73	PitEntries	0
280	72	PitUsage	0
280	72	PitEntries	0
280	71	PitUsage	0
280	71	PitEntries	0
280	70	PitUsage	0.1724
280	70	PitEntries	862
280	monitor5	PitUsage	0.0114
280	monitor5	PitEntries	57
280	monitor5	EntriesSatisfiedBefore	990
280	monitor5	MaliciousRequestedMulti	468
280	29	PitUsage	0.0144
280	29	PitEntries	72
280	78	PitUsage	0
280	78	PitEntries	0
280	11	PitUsage	0.033
280	11	PitEntries	165
280	10	PitUsage	0.4056
280	10	PitEntries	2028
280	monitor1	PitUsage	0.3002
280	monitor1	PitEntries	1501
280	monitor1	EntriesSatisfiedBefore	2991
280	monitor1	MaliciousRequestedMulti	8015
280	38	PitUsage	0.1046
280	38	PitEntries	523
280	15	PitUsage	0.2682
280	15	PitEntries	1341
280	14	PitUsage	0.0188
280	14	PitEntries	94
280	17	PitUsage	0.0324
280	17	PitEntries	162
280	16	PitUsage	0.0154
280	16	PitEntries	77
280	monitor0	PitUsage	0.3836
280	monitor0	PitEntries	1918
280	monitor0	EntriesSatisfiedBefore	2991
280	monitor0	MaliciousRequestedMulti	22857
280	32	PitUsage	0.2014
280	32	PitEntries	1007
280	57	PitUsage	0
280	57	PitEntries	0
280	30	PitUsage	0.2328
280	30	PitEntries	1164
280	37	PitUsage	0.0144
280	37	PitEntries	72
280	50	PitUsage	0.1276
280	50	PitEntries	638
280	53	PitUsage	0.2016
280	53	PitEntries	1008
280	52	PitUsage	0.0152
280	52	PitEntries	76
280	55	PitUsage	0.2022
280	55	PitEntries	1011
280	74	PitUsage	0
280	74	PitEntries	0
280	21	PitUsage	0.217
280	21	PitEntries	1085
280	18	PitUsage	0.685
280	18	PitEntries	3425
280	31	PitUsage	0.019
280	31	PitEntries	95
290	56	PitUsage	0
290	56	PitEntries	0
290	monitor6	PitUsage	0.3984
290	monitor6	PitEntries	1992
290	monitor6	EntriesSatisfiedBefore	0
290	monitor6	MaliciousRequestedMulti	9904
290	monitor4	PitUsage	0.2944
290	monitor4	PitEntries	1472
290	monitor4	EntriesSatisfiedBefore	2988
290	monitor4	MaliciousRequestedMulti	7496
290	monitor7	PitUsage	0.2148
290	monitor7	PitEntries	1074
290	monitor7	EntriesSatisfiedBefore	2760
290	monitor7	MaliciousRequestedMulti	5831
290	45	PitUsage	0.2348
290	45	PitEntries	1174
290	36	PitUsage	0.0316
290	36	PitEntries	158
290	60	PitUsage	0
290	60	PitEntries	0
290	61	PitUsage	1
290	61	PitEntries	5000
290	62	PitUsage	0.288
290	62	PitEntries	1440
290	63	PitUsage	0.3028
290	63	PitEntries	1514
290	64	PitUsage	0.084
290	64	PitEntries	420
290	65	PitUsage	0
290	65	PitEntries	0
290	66	PitUsage	0
290	66	PitEntries	0
290	67	PitUsage	0
290	67	PitEntries	0
290	68	PitUsage	0
290	68	PitEntries	0
290	69	PitUsage	0
290	69	PitEntries	0
290	34	PitUsage	0.016
290	34	PitEntries	80
290	24	PitUsage	0.0146
290	24	PitEntries	73
290	25	PitUsage	0.029
290	25	PitEntries	145
290	23	PitUsage	0.0432
290	23	PitEntries	216
290	27	PitUsage	0.0572
290	27	PitEntries	286
290	20	PitUsage	0.0168
290	20	PitEntries	84
290	monitor2	PitUsage	0.3006
290	monitor2	PitEntries	1503
290	monitor2	EntriesSatisfiedBefore	2976
290	monitor2	MaliciousRequestedMulti	21265
290	22	PitUsage	0.0152
290	22	PitEntries	76
290	49	PitUsage	0.0158
290	49	PitEntries	79
290	46	PitUsage	0.0122
290	46	PitEntries	61
290	47	PitUsage	0.204
290	47	PitEntries	1020
290	44	PitUsage	0.0138
290	44	PitEntries	69
290	42	PitUsage	0.0142
290	42	PitEntries	71
290	28	PitUsage	0.017
290	28	PitEntries	85
290	43	PitUsage	0.0152
290	43	PitEntries	76
290	40	PitUsage	0.192
290	40	PitEntries	960
290	41	PitUsage	0.0168
290	41	PitEntries	84
290	1	PitUsage	0.0164
290	1	PitEntries	82
290	0	PitUsage	0.0354
290	0	PitEntries	177
290	3	PitUsage	0.1962
290	3	PitEntries	981
290	2	PitUsage	0.2282
290	2	PitEntries	1141
290	5	PitUsage	0.0176
290	5	PitEntries	88
290	4	PitUsage	0.0164
290	4	PitEntries	82
290	7	PitUsage	0.0154
290	7	PitEntries	77
290	6	PitUsage	0.2018
290	6	PitEntries	1009
290	monitor3	PitUsage	0.299
290	monitor3	PitEntries	1495
290	monitor3	EntriesSatisfiedBefore	2991
290	monitor3	MaliciousRequestedMulti	12887
290	8	PitUsage	0.0474
290	8	PitEntries	237
290	26	PitUsage	0.0146
290	26	PitEntries	73
290	33	PitUsage	0.016
290	33	PitEntries	80
290	35	PitUsage	0.015
290	35	PitEntries	75
290	13	PitUsage	0.0156
290	13	PitEntries	78
290	77	PitUsage	0.4702
290	77	PitEntries	2351
290	76	PitUsage	0.0978
290	76	PitEntries	489
290	75	PitUsage	0
290	75	PitEntries	0
290	12	PitUsage	0.2078
290	12	PitEntries	1039
290	73	PitUsage	0
290	73	PitEntries	0
290	72	PitUsage	0
290	72	PitEntries	0
290	71	PitUsage	0
290	71	PitEntries	0
290	70	PitUsage	0.1788
290	70	PitEntries	894
290	monitor5	PitUsage	0.0092
290	monitor5	PitEntries	46
290	monitor5	EntriesSatisfiedBefore	992
290	monitor5	MaliciousRequestedMulti	487
290	29	PitUsage	0.0158
290	29	PitEntries	79
290	78	PitUsage	0
290	78	PitEntries	0
290	11	PitUsage	0.03
290	11	PitEntries	150
290	10	PitUsage	0.4076
290	10	PitEntries	2038
290	monitor1	PitUsage	0.2996
290	monitor1	PitEntries	1498
290	monitor1	EntriesSatisfiedBefore	2991
290	monitor1	MaliciousRequestedMulti	7917
290	38	PitUsage	0.1074
290	38	PitEntries	537
290	15	PitUsage	0.2556
290	15	PitEntries	1278
290	14	PitUsage	0.0184
290	14	PitEntries	92
290	17	PitUsage	0.0338
290	17	PitEntries	169
290	16	PitUsage	0.0174
290	16	PitEntries	87
290	monitor0	PitUsage	0.388
290	monitor0	PitEntries	1940
290	monitor0	EntriesSatisfiedBefore	2991
290	monitor0	MaliciousRequestedMulti	22966
290	32	PitUsage	0.2062
290	32	PitEntries	1031
290	57	PitUsage	0
290	57	PitEntries	0
290	30	PitUsage	0.2362
290	30	PitEntries	1181
290	37	PitUsage	0.0154
290	37	PitEntries	77
290	50	PitUsage	0.1216
290	50	PitEntries	608
290	53	PitUsage	0.1996
290	53	PitEntries	998
290	52	PitUsage	0.0152
290	52	PitEntries	76
290	55	PitUsage	0.2078
290	55	PitEntries	1039
290	74	PitUsage	0
290	74	PitEntries	0
290	21	PitUsage	0.22
290	21	PitEntries	1100
290	18	PitUsage	0.6954
290	18	PitEntries	3477
290	31	PitUsage	0.0182
290	31	PitEntries	91
300	56	PitUsage	0
300	56	PitEntries	0
300	monitor6	PitUsage	0.4096
300	monitor6	PitEntries	2048
300	monitor6	EntriesSatisfiedBefore	0
300	monitor6	MaliciousRequestedMulti	10017
300	monitor4	PitUsage	0.298
300	monitor4	PitEntries	1490
300	monitor4	EntriesSatisfiedBefore	2989
300	monitor4	MaliciousRequestedMulti	7477
300	monitor7	PitUsage	0.2158
300	monitor7	PitEntries	1079
300	monitor7	EntriesSatisfiedBefore	2808
300	monitor7	MaliciousRequestedMulti	5859
300	45	PitUsage	0.2276
300	45	PitEntries	1138
300	36	PitUsage	0.0322
300	36	PitEntries	161
300	60	PitUsage	0
300	60	PitEntries	0
300	61	PitUsage	0.9996
300	61	PitEntries	4998
300	62	PitUsage	0.281
300	62	PitEntries	1405
300	63	PitUsage	0.3126
300	63	PitEntries	1563
300	64	PitUsage	0.0816
300	64	PitEntries	408
300	65	PitUsage	0
300	65	PitEntries	0
300	66	PitUsage	0
300	66	PitEntries	0
300	67	PitUsage	0
300	67	PitEntries	0
300	68	PitUsage	0
300	68	PitEntries	0
300	69	PitUsage	0
300	69	PitEntries	0
300	34	PitUsage	0.0152
300	34	PitEntries	76
300	24	PitUsage	0.0166
300	24	PitEntries	83
300	25	PitUsage	0.0316
300	25	PitEntries	158
300	23	PitUsage	0.0434
300	23	PitEntries	217
300	27	PitUsage	0.058
300	27	PitEntries	290
300	20	PitUsage	0.014
300	20	PitEntries	70
300	monitor2	PitUsage	0.309
300	monitor2	PitEntries	1545
300	monitor2	EntriesSatisfiedBefore	2981
300	monitor2	MaliciousRequestedMulti	21270
300	22	PitUsage	0.0144
300	22	PitEntries	72
300	49	PitUsage	0.016
300	49	PitEntries	80
300	46	PitUsage	0.014
300	46	PitEntries	70
300	47	PitUsage	0.201
300	47	PitEntries	1005
300	44	PitUsage	0.016
300	44	PitEntries	80
300	42	PitUsage	0.0164
300	42	PitEntries	82
300	28	PitUsage	0.0216
300	28	PitEntries	108
300	43	PitUsage	0.015
300	43	PitEntries	75
300	40	PitUsage	0.1942
300	40	PitEntries	971
300	41	PitUsage	0.0152
300	41	PitEntries	76
300	1	PitUsage	0.0176
300	1	PitEntries	88
300	0	PitUsage	0.0388
300	0	PitEntries	194
300	3	PitUsage	0.2012
300	3	PitEntries	1006
300	2	PitUsage	0.237
300	2	PitEntries	1185
300	5	PitUsage	0.0142
300	5	PitEntries	71
300	4	PitUsage	0.0174
300	4	PitEntries	87
300	7	PitUsage	0.0142
300	7	PitEntries	71
300	6	PitUsage	0.1852
300	6	PitEntries	926
300	monitor3	PitUsage	0.3006
300	monitor3	PitEntries	1503
300	monitor3	EntriesSatisfiedBefore	2991
300	monitor3	MaliciousRequestedMulti	12840
300	8	PitUsage	0.0424
300	8	PitEntries	212
300	26	PitUsage	0.0166
300	26	PitEntries	83
300	33	PitUsage	0.0172
300	33	PitEntries	86
300	35	PitUsage	0.0196
300	35	PitEntries	98
300	13	PitUsage	0.017
300	13	PitEntries	85
300	77	PitUsage	0.4658
300	77	PitEntries	2329
300	76	PitUsage	0.097
300	76	PitEntries	485
300	75	PitUsage	0
300	75	PitEntries	0
300	12	PitUsage	0.2046
300	12	PitEntries	1023
300	73	PitUsage	0
300	73	PitEntries	0
300	72	PitUsage	0
300	72	PitEntries	0
300	71	PitUsage	0
300	71	PitEntries	0
300	70	PitUsage	0.1678
300	70	PitEntries	839
300	monitor5	PitUsage	0.008
300	monitor5	PitEntries	40
300	monitor5	EntriesSatisfiedBefore	995
300	monitor5	MaliciousRequestedMulti	484
300	29	PitUsage	0.0158
300	29	PitEntries	79
300	78	PitUsage	0
300	78	PitEntries	0
300	11	PitUsage	0.03
300	11	PitEntries	150
300	10	PitUsage	0.4064
300	10	PitEntries	2032
300	monitor1	PitUsage	0.2952
300	monitor1	PitEntries	1476
300	monitor1	EntriesSatisfiedBefore	2991
300	monitor1	MaliciousRequestedMulti	7994
300	38	PitUsage	0.1076
300	38	PitEntries	538
300	15	PitUsage	0.2668
300	15	PitEntries	1334
300	14	PitUsage	0.0202
300	14	PitEntries	101
300	17	PitUsage	0.0388
300	17	PitEntries	194
300	16	PitUsage	0.019
300	16	PitEntries	95
300	monitor0	PitUsage	0.4026
300	monitor0	PitEntries	2013
300	monitor0	EntriesSatisfiedBefore	2991
300	monitor0	MaliciousRequestedMulti	22803
300	32	PitUsage	0.1952
300	32	PitEntries	976
300	57	PitUsage	0
300	57	PitEntries	0
300	30	PitUsage	0.2366
300	30	PitEntries	1183
300	37	PitUsage	0.0148
300	37	PitEntries	74
300	50	PitUsage	0.1258
300	50	PitEntries	629
300	53	PitUsage	0.202
300	53	PitEntries	1010
300	52	PitUsage	0.0152
300	52	PitEntries	76
300	55	PitUsage	0.1974
300	55	PitEntries	987
300	74	PitUsage	0
300	74	PitEntries	0
300	21	PitUsage	0.2152
300	21	PitEntries	1076
300	18	PitUsage	0.6976
300	18	PitEntries	3488
300	31	PitUsage	0.0178
300	31	PitEntries	89
310	56	PitUsage	0
310	56	PitEntries	0
310	monitor6	PitUsage	0.4048
310	monitor6	PitEntries	2024
310	monitor6	EntriesSatisfiedBefore	0
310	monitor6	MaliciousRequestedMulti	10018
310	monitor4	PitUsage	0.3002
310	monitor4	PitEntries	1501
310	monitor4	EntriesSatisfiedBefore	2427
310	monitor4	MaliciousRequestedMulti	7419
310	monitor7	PitUsage	0.223
310	monitor7	PitEntries	1115
310	monitor7	EntriesSatisfiedBefore	750
310	monitor7	MaliciousRequestedMulti	5821
310	45	PitUsage	0.227
310	45	PitEntries	1135
310	36	PitUsage	0.031
310	36	PitEntries	155
310	60	PitUsage	0
310	60	PitEntries	0
310	61	PitUsage	0.999
310	61	PitEntries	4995
310	62	PitUsage	0.2814
310	62	PitEntries	1407
310	63	PitUsage	0.3136
310	63	PitEntries	1568
310	64	PitUsage	0.0856
310	64	PitEntries	428
310	65	PitUsage	0
310	65	PitEntries	0
310	66	PitUsage	0
310	66	PitEntries	0
310	67	PitUsage	0
310	67	PitEntries	0
310	68	PitUsage	0
310	68	PitEntries	0
310	69	PitUsage	0
310	69	PitEntries	0
310	34	PitUsage	0.0156
310	34	PitEntries	78
310	24	PitUsage	0.0152
310	24	PitEntries	76
310	25	PitUsage	0.0292
310	25	PitEntries	146
310	23	PitUsage	0.044
310	23	PitEntries	220
310	27	PitUsage	0.0576
310	27	PitEntries	288
310	20	PitUsage	0.0138
310	20	PitEntries	69
310	monitor2	PitUsage	0.306
310	monitor2	PitEntries	1530
310	monitor2	EntriesSatisfiedBefore	1801
310	monitor2	MaliciousRequestedMulti	21136
310	22	PitUsage	0.0162
310	22	PitEntries	81
310	49	PitUsage	0.0142
310	49	PitEntries	71
310	46	PitUsage	0.0148
310	46	PitEntries	74
310	47	PitUsage	0.2056
310	47	PitEntries	1028
310	44	PitUsage	0.015
310	44	PitEntries	75
310	42	PitUsage	0.0146
310	42	PitEntries	73
310	28	PitUsage	0.018
310	28	PitEntries	90
310	43	PitUsage	0.0168
310	43	PitEntries	84
310	40	PitUsage	0.196
310	40	PitEntries	980
310	41	PitUsage	0.014
310	41	PitEntries	70
310	1	PitUsage	0.0194
310	1	PitEntries	97
310	0	PitUsage	0.036
310	0	PitEntries	180
310	3	PitUsage	0.2006
310	3	PitEntries	1003
310	2	PitUsage	0.2328
310	2	PitEntries	1164
310	5	PitUsage	0.0146
310	5	PitEntries	73
310	4	PitUsage	0.0166
310	4	PitEntries	83
310	7	PitUsage	0.0168
310	7	PitEntries	84
310	6	PitUsage	0.191
310	6	PitEntries	955
310	monitor3	PitUsage	0.3002
310	monitor3	PitEntries	1501
310	monitor3	EntriesSatisfiedBefore	2851
310	monitor3	MaliciousRequestedMulti	12884
310	8	PitUsage	0.0396
310	8	PitEntries	198
310	26	PitUsage	0.0164
310	26	PitEntries	82
310	33	PitUsage	0.016
310	33	PitEntries	80
310	35	PitUsage	0.0172
310	35	PitEntries	86
310	13	PitUsage	0.0166
310	13	PitEntries	83
310	77	PitUsage	0.475
310	77	PitEntries	2375
310	76	PitUsage	0.0968
310	76	PitEntries	484
310	75	PitUsage	0
310	75	PitEntries	0
310	12	PitUsage	0.1978
310	12	PitEntries	989
310	73	PitUsage	0
310	73	PitEntries	0
310	72	PitUsage	0
310	72	PitEntries	0
310	71	PitUsage	0
310	71	PitEntries	0
310	70	PitUsage	0.1694
310	70	PitEntries	847
310	monitor5	PitUsage	0.0088
310	monitor5	PitEntries	44
310	monitor5	EntriesSatisfiedBefore	478
310	monitor5	MaliciousRequestedMulti	482
310	29	PitUsage	0.0158
310	29	PitEntries	79
310	78	PitUsage	0
310	78	PitEntries	0
310	11	PitUsage	0.0324
310	11	PitEntries	162
310	10	PitUsage	0.3942
310	10	PitEntries	1971
310	monitor1	PitUsage	0.2996
310	monitor1	PitEntries	1498
310	monitor1	EntriesSatisfiedBefore	2955
310	monitor1	MaliciousRequestedMulti	7953
310	38	PitUsage	0.1082
310	38	PitEntries	541
310	15	PitUsage	0.2662
310	15	PitEntries	1331
310	14	PitUsage	0.0182
310	14	PitEntries	91
310	17	PitUsage	0.0318
310	17	PitEntries	159
310	16	PitUsage	0.0162
310	16	PitEntries	81
310	monitor0	PitUsage	0.3662
310	monitor0	PitEntries	1831
310	monitor0	EntriesSatisfiedBefore	2682
310	monitor0	MaliciousRequestedMulti	22987
310	32	PitUsage	0.2066
310	32	PitEntries	1033
310	57	PitUsage	0
310	57	PitEntries	0
310	30	PitUsage	0.239
310	30	PitEntries	1195
310	37	PitUsage	0.0158
310	37	PitEntries	79
310	50	PitUsage	0.1274
310	50	PitEntries	637
310	53	PitUsage	0.1972
310	53	PitEntries	986
310	52	PitUsage	0.014
310	52	PitEntries	70
310	55	PitUsage	0.196
310	55	PitEntries	980
310	74	PitUsage	0
310	74	PitEntries	0
310	21	PitUsage	0.2184
310	21	PitEntries	1092
310	18	PitUsage	0.6986
310	18	PitEntries	3493
310	31	PitUsage	0.017
310	31	PitEntries	85
320	56	PitUsage	0
320	56	PitEntries	0
320	monitor6	PitUsage	0.4046
320	monitor6	PitEntries	2023
320	monitor6	EntriesSatisfiedBefore	0
320	monitor6	MaliciousRequestedMulti	10017
320	monitor4	PitUsage	0.2864
320	monitor4	PitEntries	1432
320	monitor4	EntriesSatisfiedBefore	2678
320	monitor4	MaliciousRequestedMulti	7491
320	monitor7	PitUsage	0.2178
320	monitor7	PitEntries	1089
320	monitor7	EntriesSatisfiedBefore	1318
320	monitor7	MaliciousRequestedMulti	5777
320	45	PitUsage	0.2282
320	45	PitEntries	1141
320	36	PitUsage	0.0312
320	36	PitEntries	156
320	60	PitUsage	0
320	60	PitEntries	0
320	61	PitUsage	1
320	61	PitEntries	5000
320	62	PitUsage	0.2704
320	62	PitEntries	1352
320	63	PitUsage	0.319
320	63	PitEntries	1595
320	64	PitUsage	0.0868
320	64	PitEntries	434
320	65	PitUsage	0
320	65	PitEntries	0
320	66	PitUsage	0
320	66	PitEntries	0
320	67	PitUsage	0
320	67	PitEntries	0
320	68	PitUsage	0
320	68	PitEntries	0
320	69	PitUsage	0
320	69	PitEntries	0
320	34	PitUsage	0.0154
320	34	PitEntries	77
320	24	PitUsage	0.0156
320	24	PitEntries	78
320	25	PitUsage	0.0294
320	25	PitEntries	147
320	23	PitUsage	0.0428
320	23	PitEntries	214
320	27	PitUsage	0.0584
320	27	PitEntries	292
320	20	PitUsage	0.0154
320	20	PitEntries	77
320	monitor2	PitUsage	0.3006
320	monitor2	PitEntries	1503
320	monitor2	EntriesSatisfiedBefore	2355
320	monitor2	MaliciousRequestedMulti	21299
320	22	PitUsage	0.0146
320	22	PitEntries	73
320	49	PitUsage	0.0154
320	49	PitEntries	77
320	46	PitUsage	0.0166
320	46	PitEntries	83
320	47	PitUsage	0.1992
320	47	PitEntries	996
320	44	PitUsage	0.0152
320	44	PitEntries	76
320	42	PitUsage	0.0136
320	42	PitEntries	68
320	28	PitUsage	0.0174
320	28	PitEntries	87
320	43	PitUsage	0.0174
320	43	PitEntries	87
320	40	PitUsage	0.198
320	40	PitEntries	990
320	41	PitUsage	0.0166
320	41	PitEntries	83
320	1	PitUsage	0.018
320	1	PitEntries	90
320	0	PitUsage	0.0384
320	0	PitEntries	192
320	3	PitUsage	0.2026
320	3	PitEntries	1013
320	2	PitUsage	0.2348
320	2	PitEntries	1174
320	5	PitUsage	0.0156
320	5	PitEntries	78
320	4	PitUsage	0.015
320	4	PitEntries	75
320	7	PitUsage	0.0146
320	7	PitEntries	73
320	6	PitUsage	0.1916
320	6	PitEntries	958
320	monitor3	PitUsage	0.3004
320	monitor3	PitEntries	1502
320	monitor3	EntriesSatisfiedBefore	2981
320	monitor3	MaliciousRequestedMulti	12910
320	8	PitUsage	0.0442
320	8	PitEntries	221
320	26	PitUsage	0.0172
320	26	PitEntries	86
320	33	PitUsage	0.0156
320	33	PitEntries	78
320	35	PitUsage	0.0162
320	35	PitEntries	81
320	13	PitUsage	0.0162
